title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty,source_country,query,query_type,remote_friendly,international
CTO - Power industry,Bounot Consulting,"London, UK","Présentation de la société Entreprise dans le digital et la télémédecine. Elle a développé une solution complète d’assistance cognitive pour les services de réanimation en hôpital et en clinique afin d’améliorer la prise en charge médicale, éthique et économique des patients L'entreprise recherche un profil associé avec participation au capital de l'entreprise avec un apport minimal de 20 à 100 k€. · Pas de rémunération jusqu’à la levée de fonds en seed. A la levée de fonds en Seed, la rémunéra…",80000,90000,,2024-07-31T15:02:37Z,https://www.adzuna.co.uk/jobs/details/4802503966?utm_medium=api&utm_source=e1ad5111,Consultancy Jobs,développeur,gb,développeur,standard,False,False
Conseiller Commercial Développeur H/F,Groupama,"Orange, Orange County","Informations générales Entité de rattachement Groupama Méditerranée, entreprise régionale de Groupama, première mutuelle d'assurance, commercialise des produits IARD, bancaires et des services financiers. Fortement implantée sur 14 départements du grand sud de la France, elle développe, au bénéfice de ses clients sociétaires, grâce à ses 1450 collaborateurs, ses 5 établissements de gestion et son réseau de 200 agences, un service de qualité et de proximité. Référence GMED-DI84-DEV-59508 Localis…",49689.27,49689.27,,2025-03-28T19:27:08Z,https://www.adzuna.com/details/5116966191?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,développeur,us,développeur,standard,False,False
Alternant développeur Back-end H/F,Bakertilly Strego,US,"Informations générales Entité de rattachement Baker Tilly, c'est d'abord une société d'expertise, de conseil et d'audit qui accompagne depuis 60 ans les entreprises en France et à l'international. Baker Tilly, c'est surtout une véritable aventure humaine partagée par les 2 200 collaboratrices et collaborateurs de nos 60 bureaux qui savent évoluer, innover et réussir pour gagner la confiance de nos 40 000 clients. Comment ? Par le travail et l'exigence mais aussi par la capacité de chacun à oser…",52272.29,52272.29,,2025-03-18T22:04:00Z,https://www.adzuna.com/details/5100140781?utm_medium=api&utm_source=e1ad5111,IT Jobs,développeur,us,développeur,standard,False,True
Analyste développeur Moteur de Règles H/F,Agirc Arrco,US,"Informations générales Référence DSI-RC-24-51-1753 Intitulé du poste Analyste développeur Moteur de Règles H/F Contrat CDI Temps de travail Temps plein Présentation de la fédération La Fédération Agirc-Arrco, le régime de retraite complémentaire obligatoire des salariés du secteur privé, piloté par les partenaires sociaux, est un acteur essentiel du modèle de protection sociale français. Il repose sur les principes de répartition et de solidarité entre les générations. 26 millions de salariés c…",59206.17,59206.17,,2025-03-05T18:10:09Z,https://www.adzuna.com/details/5078199540?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,développeur,us,développeur,standard,False,False
Développeur.euse d'Affaires en Bâtiment H/F,Groupe Bouygues,US,"Informations générales Entité de rattachement Avec 32 400 collaborateurs intervenant dans 60 pays, Bouygues Construction conçoit, réalise, et réhabilite les infrastructures et les bâtiments essentiels pour une société durable. Partout dans le monde, les équipes accompagnent le développement des infrastructures de productions d'énergies et de transports publics bas carbone et apportent leur expertise dans la conception, la construction et la réhabilitation des bâtiments et quartiers essentiels à…",54284.33,54284.33,,2025-03-29T00:24:38Z,https://www.adzuna.com/details/5117410218?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,développeur,us,développeur,standard,False,False
Développeur.euse d'Affaires en Bâtiment H/F,Mobyclic,US,"Informations générales Entité de rattachement Avec 32 400 collaborateurs intervenant dans 60 pays, Bouygues Construction conçoit, réalise, et réhabilite les infrastructures et les bâtiments essentiels pour une société durable. Partout dans le monde, les équipes accompagnent le développement des infrastructures de productions d'énergies et de transports publics bas carbone et apportent leur expertise dans la conception, la construction et la réhabilitation des bâtiments et quartiers essentiels à…",48513.88,48513.88,,2025-04-07T20:16:12Z,https://www.adzuna.com/details/5134514435?utm_medium=api&utm_source=e1ad5111,Trade & Construction Jobs,développeur,us,développeur,standard,False,False
Web Designer UX-UI / Développeur Front Job at Offre Emploi in Mission,Offre Emploi,"Mission, Johnson County","Nous avons plus de 610 offres d'emploi pour vous! Nous continuerons de rechercher des offres d'emploi correspondant à vos critères et vous les enverrons par email. C’est aussi simple que ça ! Saisissez votre adresse email À propos de l'offre sur Kernel emploi Afrique Il s'agit d'une entreprise innovante spécialisée en Business Intelligence. Elle permet aux entreprises d'accéder, préparer, synthétiser et visualiser leurs données de manière intuitive. Grâce à des tableaux de bord personnalisés co…",58959.82,58959.82,,2025-03-20T07:04:14Z,https://www.adzuna.com/details/5102349053?utm_medium=api&utm_source=e1ad5111,IT Jobs,développeur,us,développeur,standard,False,False
Ambassadeur des créateursr,Epic Games,"Cary, Wake County","VENTES ET LICENCES Ce que nous faisons Nous favorisons l’adoption et l’utilisation d’Unreal Engine et fournissons à nos clients les outils et le soutien nécessaires pour réaliser des projets visuels remarquables dans Unreal Engine. Ce que vous ferez Epic est à la recherche d’un Ambassadeur des créateurs pour servir de pont entre la communauté des créateurs, les développeurs et les équipes internes, comme celles responsables des produits, de la programmation et du marketing. Le candidat idéal a …",52847.66,52847.66,,2025-02-27T00:10:02Z,https://www.adzuna.com/details/5065258089?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,développeur,us,développeur,standard,False,False
Programmeur Réseau Sénior,Epic Games,"Cary, Wake County","PROGRAMMATION Ce que nous faisons Grâce à notre équipe de programmeurs experts de plus en plus nombreuse, les projets conçus avec Unreal sont à l'avant-garde du divertissement en temps réel. Nous cherchons en permanence à améliorer les outils et les technologies qui optimiseront les moyens des développeurs de contenus du monde entier. Ce que vous ferez La Walt Disney Company et Epic Games unissent leurs forces pour créer un tout nouvel univers de jeux et de divertissement. En plus d’offrir une …",56194.11,56194.11,,2025-03-03T19:12:58Z,https://www.adzuna.com/details/5072862385?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,développeur,us,développeur,standard,False,False
"Chef d’équipe, Programmeur en matière d’automatisation",Epic Games,"Cary, Wake County",PROGRAMMATION OU DEVELOPPEMENT - UNREAL ENGINE Ce que nous faisons Les projets propulsés par Unreal Engine demeurent à la fine pointe du divertissement en temps réel depuis plus de 20 ans. Notre équipe d’experts en matière de programmation innove constamment afin d’améliorer les outils et la technologie conçus pour donner des moyens incroyables aux développeurs de contenu à l’échelle de la planète. Ce que vous ferez Nous sommes un groupe clé de programmeurs talentueux spécialisés dans la créati…,52921.35,52921.35,,2025-03-18T19:07:51Z,https://www.adzuna.com/details/5099812819?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,développeur,us,développeur,standard,False,False
