title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty,source_country,query,query_type,remote_friendly,international
Machine Learning Engineer,Woven,"London, UK","Woven by Toyota is the mobility technology subsidiary of Toyota Motor Corporation. Our mission is to deliver safe, intelligent, human-centered mobility for all. Through our Arene mobility software platform, safety-first automated driving technology and Toyota Woven City — our test course for advanced mobility — we’re bringing greater freedom, safety and happiness to people and society. Our unique global culture weaves modern Silicon Valley innovation and time-tested Japanese quality craftsmansh…",64314.28,64314.28,,2025-05-02T17:37:32Z,https://www.adzuna.co.uk/jobs/details/5176587344?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,True
Machine Learning Engineer,YuLife,"St Lukes, Central London","About us: YuLife is an award-winning InsurTech company and an employee benefit provider. We’re the world’s first “lifestyle insurance” company. While other insurers are there for people at the point of death or illness, we engage with people every day to help them live better lives. To do that, we’ve built an award-winning app that rewards people for building healthy habits. It includes the best wellbeing and digital health tools in the world. Customers can earn vouchers from great brands like …",68717.3,68717.3,,2025-04-25T15:56:50Z,https://www.adzuna.co.uk/jobs/details/5162334521?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,False
Machine Learning Engineer,Allianz UK,"Jacob's Well, Guildford","Location: Guildford/hybrid Salary: c£50,000 dep on exp Who we are Allianz is a global insurance company serving across 70 different countries, but from the very first day you join our team you’ll know that your contributions are valued. We offer world class learning and career development opportunities, while we celebrate an inclusive culture. As a Machine Learning Engineer at Allianz Commercial, you will work closely with our team of data scientists to operationalize ML models and ensure their…",52161.43,52161.43,permanent,2025-03-11T17:16:44Z,https://www.adzuna.co.uk/jobs/details/5087432192?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,True
Machine Learning Engineer,Climate X,"London, UK","Machine Learning Engineer About Us Climate X is a purpose-driven technology company, backed by GV (Google Ventures), Western Technologies (early investors in Meta, Google, Palantir), Commerz Ventures, Pale Blue Dot, Deloitte, and other world-class investors. We’re a wonderfully diverse, growing team with physical offices in London and New York City. Demand for Climate X is growing fast, and we need to build our team! You’ll be at the front of a nascent industry, working as part of a fantastic a…",38191.03,38191.03,,2025-03-02T16:51:15Z,https://www.adzuna.co.uk/jobs/details/5070868085?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,False
Machine Learning Engineer,WiseTech Global,"London, UK","About Us At WiseTech Global (ASX:WTC), we build the software that powers global logistics. Our mission is to change the world by creating breakthrough products that empower those that own, enable, and operate the supply chains of the world. Our technology solutions shape the future of global supply chains, fueling the engine and backbone of international trade. Reporting to our General Counsel, you will be part of a highly efficient and knowledgeable team in partnering with our multiple global …",51763.61,51763.61,,2025-03-11T17:16:43Z,https://www.adzuna.co.uk/jobs/details/5087432184?utm_medium=api&utm_source=e1ad5111,Legal Jobs,machine learning,gb,machine learning,standard,False,True
Machine Learning Engineer,Harnham - Data & Analytics Recruitment,"Leeds, West Yorkshire","AI Engineer / ML Engineer - CRYPTO - REMOTE We are collaborating with a cryptocurrency analytics firm that assists clients in identifying market opportunities, conducting due diligence, and protecting portfolios. The company is expanding its strategic capabilities in AI & ML. They are seeking a skilled and driven Senior AI/ML Engineer to join their team. In this position, you will design and manage AI models to process extensive blockchain data, identifying patterns and insights that guide deci…",100000,130000,permanent,2025-04-14T21:11:11Z,https://www.adzuna.co.uk/jobs/details/5144689126?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,True,False
Machine Learning Engineer,Samaya AI,"London, UK","Role As a ML Engineer at Samaya, you will drive/lead core production ML initiatives. This year we are setup for rapid growth to several thousands of expert users that rely on Samaya daily. You will be critical in keeping our users at the cutting-edge of knowledge work. Instant QA: Our custom build Question Answer system using state of the art in house models, seamlessly trained to work together to enable instant expert intelligence. You will extend this system to stay at the forefront of the fi…",120000,190000,,2025-02-16T14:55:07Z,https://www.adzuna.co.uk/jobs/details/5052495677?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,False
Machine Learning Researcher - LLM/VLM,Redline Group Ltd,"Staines, Surrey","Machine Learning Researcher - LLM/VLM Are you a PhD-educated Machine Learning Researcher looking for a new opportunity? If so, our client, a global consumer electronics company, is actively expanding their team. This role is based at one of their flagship AI centres in Cambridge, Cambridgeshire. Key Responsibilities: As a Machine Learning Researcher, you will: Work on on-device LLMs and VLMs, as well as adaptive inference methods and mobile ML systems. Conduct cutting-edge research and translat…",70000,70000,permanent,2025-03-27T00:19:46Z,https://www.adzuna.co.uk/jobs/land/ad/5112817942?se=cgWJue4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=107CC7F02A1AC0C3D8C66BB67157521033032DFE,IT Jobs,machine learning,gb,machine learning,standard,False,True
"Junior Machine Learning Engineer (Graduate) - £30,000 - Edinburgh",Nichols Digital Ltd,"Edinburgh, Scotland","Edinburgh based role, with one day a week remote/ home working and the rest in the office. Paying up to £30,000 basic IMPORTANT PLEASE READ - Aiming for candidates to start between the end of June and End of August - SUMMER START DATE Graduate Machine Learning Engineer, Artificial Intelligence, Machine Learning, Passion & Enthusiasm , Mathematics, Data Analysis, Python, Git, SQL, BI Tools. An exciting AI company in Edinburgh are looking for several passionate & enthusiastic Graduate Machine Lea…",25052.28,25052.28,,2025-04-30T06:41:54Z,https://www.adzuna.co.uk/jobs/land/ad/5169972796?se=cgWJue4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=7BDD37E4F01C474E17966DC4C4226FBD5EF9AE77,Graduate Jobs,machine learning,gb,machine learning,standard,True,False
Multimodal AI Researcher - PhD / Machine Learning / Python / C++,European Tech Recruit,"Surrey, South East England","Multimodal AI Researcher - PhD / Machine Learning / Python / C++ We're searching for a Multimodal AI Researcher to join out client on an initial 6 month contract working on a hybrid model in Surrey. This is a 6 month contract that would suit either a PhD student looking for an internship or a PhD graduate seeking a 6 month contract. As a Multimodal AI Researcher, you will: Drive innovation by developing cutting-edge solutions to real-world problems in on-device audio-visual AI. Proactively prop…",50343.07,50343.07,contract,2025-04-28T03:41:56Z,https://www.adzuna.co.uk/jobs/land/ad/5166326153?se=cgWJue4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=8E22A86F557B86C6265AB63D9E261781CE860F07,IT Jobs,machine learning,gb,machine learning,standard,False,False
Principal Machine Learning Engineer,Sage,"London, UK","Principal Machine Learning Engineer Job Description: Sage AI is a nimble team within Sage, building innovative services and solutions using generative AI and machine learning to turbocharge our users' productivity. The Sage AI team builds capabilities to help businesses make better decisions through data-powered automation and insights. We are currently hiring a Principal Machine Learning Engineer to help us build machine learning solutions that will provide insights to empower businesses and h…",71959.16,71959.16,,2024-11-20T10:42:41Z,https://www.adzuna.co.uk/jobs/details/4945269497?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,False
Machine Learning Consultant - Experienced,Awerian,"Cambridge, Cambridgeshire","Job Description Job Title: Machine Learning Consultant - Experienced Location: Cambridge, United Kingdom Salary: Competitive Contract: Permanent Breakthrough technology is vital for strengthening the UK’s Defence and Homeland Security. As a Machine Learning Consultant at Awerian, you will be at the forefront of this innovation race to defend and protect the UK from the latest technological and cyber threats. Your work will have a real-world impact. You will explore and develop cutting-edge tech…",50148.38,50148.38,permanent,2025-04-17T02:18:24Z,https://www.adzuna.co.uk/jobs/details/5148601436?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,False
Senior Machine Learning Engineer,Speech Graphics & Rapport,"Edinburgh, Scotland","Speech Graphics is the leading audio-driven facial animation provider in the video-game industry. Unlike other technologies, Speech Graphics employs detailed muscle maps for extremely accurate real-time lip-sync. The company trades under two brands - 'Speech Graphics' and 'Rapport'. Rapport is an innovative platform that integrates AI with animated digital characters, enabling engaging and meaningful interactions in any language. The Rapport platform is being used to bring best-in-class digital…",58788.41,58788.41,,2025-03-25T13:27:12Z,https://www.adzuna.co.uk/jobs/details/5110214698?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,False
Senior Machine Learning Engineer,ASOS,"London, UK","Job Description The role sits within the Machine Learning domain, which is responsible for the algorithms that power ASOS digital ecosystem. The current focuses of these teams are Forecasting, Recommendations and Search, Marketing and Customer and Pricing, however we are actively exploring new problem spaces. We are looking for a Machine Learning Engineer, with expertise in deep learning, to join our cross-functional AI teams. You will work alongside data engineers and scientists to solve probl…",53894.88,53894.88,,2025-04-15T20:28:32Z,https://www.adzuna.co.uk/jobs/details/5146436104?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,False
Applied Scientist (Machine Learning),Teya,"London, UK","Job Description Your Mission You will be part of a joint team of machine learning engineers, data scientists, data analysts, and product managers building and evolving ML models, real-time systems, reports, and performing deep analysis of pricing, retention, and offer strategies. Working with advanced predictive models, MLOps best practices, and scalable software systems, you will implement and evolve intelligent solutions to align Teya with the success of our customers. In this role, you’ll be…",57193.69,57193.69,,2025-04-17T14:19:04Z,https://www.adzuna.co.uk/jobs/details/5149695874?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,False
Staff Machine Learning Engineer,La Fosse Associates,"Islington, North London","Staff Machine Learning Engineer Paying up to £180,000  10% bonus  £25,000 RSUs. Remote first – commutable distance to London for occasional visits. Leading sports tech company I am currently working with an established business within the SportsTech industry who are going through the next generation or cutting-edge ML transformation and need an experienced Staff Machine Learning Engineer to lead transformational AI/ML projects and define multi-year technical strategies in collaboration with dir…",130000,180000,,2025-03-24T15:11:05Z,https://www.adzuna.co.uk/jobs/details/5108884559?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,True,False
Senior Machine Learning Scientist,GoDaddy,"London, UK","Location Details: London, United Kingdom At GoDaddy the future of work looks different for each team. Some teams work in the office full-time; others have a hybrid arrangement (they work remotely some days and in the office some days) and some work entirely remotely.​ This is a hybrid position. You’ll divide your time between working remotely from your home and an office, so you should live within commuting distance. Hybrid teams may work in-office as much as a few times a week or as little as …",56645.92,56645.92,,2025-02-20T14:47:06Z,https://www.adzuna.co.uk/jobs/details/5057710611?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,True,False
"Machine Learning Manager, Munich",Bjak,"London, UK","BJAK is an internet company with deep expertise in automation, having built Southeast Asia's largest insurance aggregator. Leveraging our strength in advanced browser automation, we’re now launching a global AI solution designed to simplify life through intelligent task automation. Based in Malaysia, our AI product is uniquely positioned to serve global markets, and we’re at an exciting stage in our journey. Our mission is to ensure that the benefits of AI reach everyone, everywhere, creating a…",57538.24,57538.24,,2025-04-14T19:50:52Z,https://www.adzuna.co.uk/jobs/details/5144569111?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,True
"Machine Learning Manager, London",Bjak,"London, UK","BJAK is an internet company with deep expertise in automation, having built Southeast Asia's largest insurance aggregator. Leveraging our strength in advanced browser automation, we’re now launching a global AI solution designed to simplify life through intelligent task automation. Based in Malaysia, our AI product is uniquely positioned to serve global markets, and we’re at an exciting stage in our journey. Our mission is to ensure that the benefits of AI reach everyone, everywhere, creating a…",57275.02,57275.02,,2025-04-09T15:31:42Z,https://www.adzuna.co.uk/jobs/details/5137192502?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,True
"Machine Learning Engineer, London",Bjak,"London, UK","About Us BJAK is an internet company with deep expertise in automation, having built Southeast Asia's largest insurance aggregator. Leveraging our strength in advanced browser automation, we’re now launching a global AI solution designed to simplify life through intelligent task automation. Based in Malaysia, our AI product is uniquely positioned to serve global markets, and we’re at an exciting stage in our journey. Our mission is to ensure that the benefits of AI reach everyone, everywhere, c…",53055.77,53055.77,,2025-04-09T15:31:42Z,https://www.adzuna.co.uk/jobs/details/5137192500?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,True
Applied Machine Learning Researcher,Genomics England,"London, UK","Job Description We are seeking a researcher specialising in multi-omics data analysis and ML applications to join our team. The successful candidate will contribute to research initiatives using our unique datasets (particularly those in the National Genomic Research Library , NGRL ), and drive innovation in the integration of multi-omics data sources. This role combines cutting-edge research with practical applications in bioinformatics, biomedical data science or related clinically-oriented a…",46757.61,46757.61,,2025-05-01T03:00:05Z,https://www.adzuna.co.uk/jobs/details/5171623107?utm_medium=api&utm_source=e1ad5111,Scientific & QA Jobs,machine learning,gb,machine learning,standard,False,False
Director of Machine Learning and AI,Happening,"London, UK","We’re looking for an experienced engineering leader to support the Machine Learning, Research and ML Ops group, which is at the forefront of driving innovation and delivering impactful solutions for Superbet’s customers. By combining cutting-edge applied machine learning, foundational research, and seamless ML operations, the team harnesses data to revolutionize the online gambling and sports betting experience. From predictive analytics and personalization to fraud detection and real-time reco…",96785.95,96785.95,,2025-03-01T16:47:56Z,https://www.adzuna.co.uk/jobs/details/5069079296?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,False
Machine Learning Ops Engineer,Cloud Bridge,"Bisham, Marlow","We are seeking an experienced MLOps Engineer to bridge the gap between machine learning models and production environments. As an MLOps Engineer, you will be responsible for building, deploying, and maintaining scalable machine learning infrastructure in AWS. You will work closely with data scientists, DevOps teams, and software engineers to ensure that machine learning models can be successfully operationalised, monitored, and updated in real-time environments. Key Responsibilities: Design and…",75819.92,75819.92,,2025-03-28T12:07:22Z,https://www.adzuna.co.uk/jobs/details/5115589157?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,False
Data Science: Machine Learning,Harvard University,UK,"Course description Perhaps the most popular data science methodologies come from machine learning. What distinguishes machine learning from other computer guided decision processes is that it builds prediction algorithms using data. Some of the most popular products that use machine learning include the handwriting readers implemented by the postal service, speech recognition, movie recommendation systems, and spam detectors. In this course, part of our Professional Certificate Program in Data …",29907.15,29907.15,,2023-11-13T15:51:19Z,https://www.adzuna.co.uk/jobs/details/4429844551?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,False
Machine Learning Scientist - Rosalind,relationrx,"London, UK","Machine Learning Scientist – Rosalind About Relation Relation is an end-to-end biotech company developing transformational medicines, with technology at our core. Our ambition is to understand human biology in unprecedented ways, discovering therapies to treat some of life’s most devastating diseases. We leverage single-cell multi-omics directly from patient tissue, functional assays, and machine learning to drive disease understanding—from cause to cure. This year, we embarked on an exciting d…",54978.14,54978.14,,2025-02-01T16:09:31Z,https://www.adzuna.co.uk/jobs/details/5033101294?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,False
Audio Machine Learning Engineer,Cisco,"Glasgow, Scotland","Who are we? The BabbleLabs team, part of Cisco WebEx. We are a dedicated bunch with strong backgrounds in Electrical Engineering, Machine Learning, Speech Processing and Computer Science. Our areas of expertise include speech enhancement, speech recognition, speech synthesis, and computer vision. But what sets our team apart from the crowd, is our vibrant and unwavering pursuit of excellence Overview: We are seeking a dedicated and innovative Machine Learning expert to join our Audio AI team. A…",45885.39,45885.39,,2025-01-12T11:25:36Z,https://www.adzuna.co.uk/jobs/details/5007627141?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,False
"Software Engineer, Machine Learning",Meta,"London, UK","Summary: Meta is embarking on the most transformative change to its business and technology in company history, and our Machine Learning Engineers are at the forefront of this evolution. By leading crucial projects and initiatives that have never been done before, you have an opportunity to help us advance the way people connect around the world. The ideal candidate will have industry experience working on a range of recommendation, classification, and optimization problems. You will bring the …",51672.85,51672.85,,2024-08-17T21:35:47Z,https://www.adzuna.co.uk/jobs/details/4829955404?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,False
Research Engineer - Machine Learning,PlayStation Global,"London, UK","Why PlayStation? PlayStation isn’t just the Best Place to Play — it’s also the Best Place to Work. Today, we’re recognized as a global leader in entertainment producing The PlayStation family of products and services including PlayStation®5, PlayStation®4, PlayStation®VR, PlayStation®Plus, acclaimed PlayStation software titles from PlayStation Studios, and more. PlayStation also strives to create an inclusive environment that empowers employees and embraces diversity. We welcome and encourage e…",38228.05,38228.05,,2025-04-25T17:09:37Z,https://www.adzuna.co.uk/jobs/details/5162418224?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,True
Machine Learning Engineering Manager,Deliveroo,"London, UK","Machine Learning Engineering Manager About the Role At Deliveroo we have an outstanding data science organisation, with a mission to enable the highest quality human and machine decision-making. We work throughout the company - in product, business and platform teams - using analysis, experimentation, causal inference and machine learning techniques. We are uniquely placed to use data to help make better decisions and improve data literacy across Deliveroo. Machine Learning (ML) Engineers work …",50076.93,50076.93,,2025-04-22T09:26:14Z,https://www.adzuna.co.uk/jobs/details/5156053764?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,False
Quantitative Researcher (Machine Learning),Geneva Trading,"London, UK","Founded in 1999, Geneva Trading is a premier global principal trading firm with strategically located offices in Chicago, Dublin, and London. Our relentless focus on trading excellence combined with technological innovation has equipped us with a best-in-class proprietary trading platform, enabling us to compete at the highest levels in the global markets. Rooted in a culture of integrity, collaboration, and an unwavering passion for progress, we foster an environment of personal and profession…",50661.43,50661.43,,2025-03-01T16:42:38Z,https://www.adzuna.co.uk/jobs/details/5069076191?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,True
Staff Machine Learning Engineer,Altos Labs,"Cambridge, Cambridgeshire","Our Mission Our mission is to restore cell health and resilience through cell rejuvenation to reverse disease, injury, and the disabilities that can occur throughout life. For more information, see our website at altoslabs.com. Our Value Our Single Altos Value: Everyone Owns Achieving Our Inspiring Mission . Diversity at Altos We believe that diverse perspectives are foundational to scientific innovation and inquiry. At Altos, exceptional scientists and industry leaders from around the world wo…",113900,154100,,2025-03-21T12:03:01Z,https://www.adzuna.co.uk/jobs/details/5104440632?utm_medium=api&utm_source=e1ad5111,Scientific & QA Jobs,machine learning,gb,machine learning,standard,False,False
Understand the basics of machine learning,Google,UK,"Course Detail reorder Modules: 1 access_time Hours: 1 Beginner Free Course Features Video tutorials Easy-to-implement tips End-of-topic assessments Unlimited access About this course Whether it's recommending movies or helping scientists find breakthrough cures, machine learning is a powerful new tool with untold potential. In the Understanding the basics of machine learning course videos, we'll explore what these technologies are and how they can be applied in real life to help businesses grow…",28066.46,28066.46,,2023-09-08T10:13:44Z,https://www.adzuna.co.uk/jobs/details/4301872537?utm_medium=api&utm_source=e1ad5111,IT Jobs,machine learning,gb,machine learning,standard,False,False
SR Machine Learning OPS Specialist,BJ's Wholesale Club,"Marlborough, Middlesex County","Join our team of more than 34,000 team members, supporting our members and communities in our Club Support Center, 235 clubs and eight distribution centers. BJ’s Wholesale Club offers a collaborative and inclusive environment where all team members can learn, grow and be their authentic selves. Together, we’re committed to providing outstanding service and convenience to our members, helping them save on the products and services they need for their families and homes. The Benefits of working a…",106084.57,106084.57,,2025-02-01T05:57:39Z,https://www.adzuna.com/land/ad/5032654017?se=PshBve4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=6D84E646ADCEE2E92E4A19149CF5143DF6059F85,IT Jobs,machine learning,us,machine learning,standard,False,False
Research Engineer – Applied Machine Learning and Natural Language for Robotics,BlueHalo LLC,"Wpafb, Greene County","Bluehalo, an AV Company is seeking a Research Engineer in the area of Machine Learning for Robotics and Natural Language Processing, to serve at Wright-Patterson Air Force Base in Dayton, OH. The position will be in collaboration with the Digital Manufacturing Research Team of the Materials and Manufacturing Directorate. Fields like artificial intelligence, computer vision, and collaborative robotics are advancing rapidly with impact in numerous application spaces. Long term success in environm…",78686.79,78686.79,,2025-04-26T02:47:22Z,https://www.adzuna.com/land/ad/5163713647?se=PshBve4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=6842116D6B884742AAEC7F539BD75E4B7C0E9273,Engineering Jobs,machine learning,us,machine learning,standard,False,False
"Vice President, AI / Machine Learning Researcher",BNY,"Bloomfield, Allegheny County","AI / Machine Learning Researcher At BNY, our culture empowers you to grow and succeed. As a leading global financial services company at the center of the world’s financial system we touch nearly 20% of the world’s investible assets. Every day around the globe, our 50,000 employees bring the power of their perspective to the table to create solutions with our clients that benefit businesses, communities and people everywhere. We continue to be a leader in the industry, awarded as a top home for…",156931.67,156931.67,,2025-05-04T02:50:46Z,https://www.adzuna.com/land/ad/5179890774?se=PshBve4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=89630D34C0EE009BA6A45B963FDF9906F87A70BC,IT Jobs,machine learning,us,machine learning,standard,False,True
Senior Machine Learning Engineer,SmithRx,"Bodega Bay, Sonoma County","Job Description Job Description Who We Are: SmithRx is a rapidly growing, venture-backed Health-Tech company. Our mission is to disrupt the expensive and inefficient Pharmacy Benefit Management (PBM) sector by building a next-generation drug acquisition platform driven by cutting edge technology, innovative cost saving tools, and best-in-class customer service. With hundreds of thousands of members onboarded since 2016, SmithRx has a solution that is resonating with clients all across the count…",150850.36,150850.36,,2025-04-16T11:24:12Z,https://www.adzuna.com/land/ad/5147487760?se=PshBve4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=95B12E8A1B11EF4557F13F3FA26E8A00198F0D82,IT Jobs,machine learning,us,machine learning,standard,False,False
Senior Machine Learning Engineer,Capital One,"New York City, New York","Senior Machine Learning Engineer As a Capital One Machine Learning Engineer (MLE) , you'll be part of an Agile team dedicated to productionizing machine learning applications and systems at scale. You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms. You’ll focus on machine learning architectural design, develop and review model and application code, and ensure high availability and…",159549.16,159549.16,,2025-04-28T03:24:51Z,https://www.adzuna.com/land/ad/5166507596?se=PshBve4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=B8E4659E75D57A2A8D5E956019988DCF34D341C3,IT Jobs,machine learning,us,machine learning,standard,False,False
Lead Machine Learning Engineer,Capital One,"Richmond City, Richmond County","Lead Machine Learning Engineer As a Capital One Machine Learning Engineer (MLE), you'll be part of an Agile team dedicated to productionizing machine learning applications and systems at scale. You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms. You’ll focus on machine learning architectural design, develop and review model and application code, and ensure high availability and pe…",128358.55,128358.55,,2025-04-28T03:25:07Z,https://www.adzuna.com/land/ad/5166508898?se=PshBve4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=3DF026E7D8DF830A5D7935D88304B96DC4D57937,IT Jobs,machine learning,us,machine learning,standard,False,False
Senior Lead Machine Learning Engineer,Capital One,"Mc Lean, Fairfax County","Senior Lead Machine Learning Engineer As a Capital One Machine Learning Engineer (MLE), you'll be part of an Agile team dedicated to productionizing machine learning applications and systems at scale. You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms. You’ll focus on machine learning architectural design, develop and review model and application code, and ensure high availability…",147534.5,147534.5,,2025-04-28T03:25:07Z,https://www.adzuna.com/land/ad/5166508882?se=PshBve4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=7167EB0A2F874A9986DE01286C8BB27002589B6B,IT Jobs,machine learning,us,machine learning,standard,False,False
Research Engineer - Applied Machine Learning and Natural Language for Robotics,BlueHalo LLC,"Oakwood, Montgomery County","BlueHalo is seeking a Research Engineer in the area of Machine Learning for Robotics and Natural Language Processing, to serve at Wright-Patterson Air Force Base in Dayton, OH. The position will be in collaboration with the Digital Manufacturing Research Team of the Materials and Manufacturing Directorate. Fields like artificial intelligence, computer vision, and collaborative robotics are advancing rapidly with impact in numerous application spaces. Long term success in environments such as ae…",89748.11,89748.11,,2025-05-01T02:09:08Z,https://www.adzuna.com/land/ad/5171978949?se=PshBve4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=2FC8D12B24D6456762F1A895447856440ED566D3,Engineering Jobs,machine learning,us,machine learning,standard,False,False
Senior Lead Machine Learning Engineer - Garage,Capital One,"Plano, Collin County","Senior Lead Machine Learning Engineer - Garage As a Capital One Machine Learning Engineer (MLE), you'll be part of an Agile team dedicated to productionizing machine learning applications and systems at scale. You’ll participate in the detailed technical design, development, and implementation of machine learning applications using existing and emerging technology platforms. You’ll focus on machine learning architectural design, develop and review model and application code, and ensure high ava…",154743.17,154743.17,,2025-05-04T01:20:23Z,https://www.adzuna.com/land/ad/5179812886?se=PshBve4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=9C1E0147522DB74B812669E0CAA6AF5F53FE69F6,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Engineer,General Dynamics Information Technology,"West Springfield, Fairfax County","Type of Requisition: Regular Clearance Level Must Currently Possess: Top Secret/SCI Clearance Level Must Be Able to Obtain: Top Secret SCI  Polygraph Public Trust/Other Required: None Job Family: Systems Engineering Job Qualifications: Skills: Graphics Processing Units (GPUs), Kubernetes, Tensorflow Certifications: None Experience: 5  years of related experience US Citizenship Required: Yes Job Description: Deliver simple solutions to complex problems as a Machine Learning Engineer at GDIT. Her…",142970.52,142970.52,,2025-04-24T01:36:14Z,https://www.adzuna.com/land/ad/5159591426?se=PshBve4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=4BF970C4FA6A4558108DEFEF6F482FCA89A12310,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Engineer,US Main,"Hillsborough, San Mateo County","Hi , I hope you are doing great ! Job Title: Machine Learning Engineer (Contract Engineering Associate Sr.) Work location: Burlingame, CA Duration: Long Term Job Description: We are looking for a Machine Learning Engineer with background of embedded domain. As part of the organization, you will be responsible to build high performing health devices and systems. Gather data from various sources, clean, and prepare for analysis Create and redefine ML algorithms to solve problems. Train ML models …",117019.9,117019.9,,2025-04-11T07:32:53Z,https://www.adzuna.com/land/ad/5140392333?se=PshBve4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=64EFE66C1C618ABB2C7F66E6944073C81F05B617,IT Jobs,machine learning,us,machine learning,standard,False,False
Machine Learning Engineer,Blue River Technology,"Holy, Santa Clara County","ENGINEERING Blue River Technology is seeking a Machine Learning Engineer in Santa Clara, CA w/ the following responsibilities: Design, dvlp, & optimize advanced models for various robotics applications. 5% domestic trvl reqd. May work remotely; periodic time in office reqd; must live w/in commuting distance of office. Full time. $126,672 - $193,000 /yr. Please visit https://www. Bluerivertechnology.com/job/?gh_ jid=6821808 to apply.",121683.3,121683.3,,2025-04-29T10:35:54Z,https://www.adzuna.com/land/ad/5168747663?se=PshBve4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=DC015D29B9D4ECFCEDA08E0DB8E3C4F9651B2203,IT Jobs,machine learning,us,machine learning,standard,True,False
Director Machine Learning Ops Engineer,Fidelity Investments,"South Boston, Suffolk County",Job Description: The Director of ML Ops Engineer at Fidelity Labs is a pivotal role for the continued success and growth of the Catchlight startup. Catchlight is a new software solution that helps financial advisors prioritize and optimize their leads and prospects. Catchlight launched in January 2022 and is now available to financial advisors across the United States. Visit https://catchlight.ai for more information. In this role you will be responsible for hands on building and maintaining th…,117316.01,117316.01,,2025-05-01T04:36:04Z,https://www.adzuna.com/land/ad/5172343443?se=PshBve4o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=EC317B7DA915144E3DDCF9B0F3CABF8BB8FAEC41,Engineering Jobs,machine learning,us,machine learning,standard,False,False
