title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty,source_country,query,query_type,remote_friendly,international
Software Developer,Alces Flight,"Bicester, Oxfordshire","SOFTWARE DEVELOPER / OXFORDSHIRE / UP TO £45,000 & GREAT BENEFITS Amazing new opportunity for a Software Developer to join a growing tech organisation. Excellent pay, flexible hours and ongoing training and support to ensure you realise your potential! Alces Flight designs and develops innovative software for AI & HPC/supercomputer systems across the UK. We are advocates of open-source software and strongly believe in community-driven development. We have a wide customer base in multiple market…",50000,50000,permanent,2025-04-16T17:58:44Z,https://www.adzuna.co.uk/jobs/land/ad/5147555969?se=0gtBfu0o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=2C3A01A8217649AFC9FF5A7A2BDE7592424F2F95,IT Jobs,software developer,gb,software developer,standard,False,False
Software Developer,Intertek,"Scotland, UK","ABOUT YOU We are seeking a talented Software Developer to join our dynamic team on a 12-month fixed term contract. The successful candidate will play a crucial role in designing, developing, and maintaining high-quality software. We are seeking someone who has experience and knowledge of developing applications using Python, C#, JavaScript, .Net, HTML and CSS. Required skills and experience: Demonstrable experience in application development and integration Familiarity with computing science, d…",43330.45,43330.45,permanent,2025-04-10T17:44:18Z,https://www.adzuna.co.uk/jobs/land/ad/5138977159?se=0gtBfu0o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=6D1647D29DDC0DC00D5E846CB5A32450F1A03CB7,IT Jobs,software developer,gb,software developer,standard,False,False
Software Developer,The Curve Group,"Warrington, Cheshire","Software Developer Warrington Full-time Permanent Our client s a trusted procurement partner, using cutting- edge technology and strategic expertise to help organisations optimise their spending and drive sustainable value. At the heart of everything they do is their commitment to positively impact people's lives. They provide procurement consultancy, compliant solutions such as frameworks and Dynamic Purchasing Systems (DPS), and procurement technology and analytics through their bespoke platf…",45726.29,45726.29,permanent,2025-04-30T02:29:34Z,https://www.adzuna.co.uk/jobs/land/ad/5169699176?se=0gtBfu0o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=4B254B5CA514020C5046CBB9297E3B6BF3363897,IT Jobs,software developer,gb,software developer,standard,False,False
Software Developer,Guidant Global,"Portsmouth, Hampshire","Job Description The developer shall join a 7 member scrum team as part of a wider program to deliver a management systems for a new Satellite. The developer shall contribute to all stages of the software development lifecycle and thus have solid experience in design (particularly using UML), development (particularly using Java technologies) and test. The developer should have experience of working with microservices. Automated testing is a critical part of the project so any experience of this…",114400,114400,contract,2025-04-15T17:55:29Z,https://www.adzuna.co.uk/jobs/land/ad/5145908378?se=0gtBfu0o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=D00050CDC3A7CD21970DD880E5FAB958A3D1BE4C,IT Jobs,software developer,gb,software developer,standard,False,False
Software Developer,MCS Group,"Coleraine, Northern Ireland","Software Developer Location: Hybrid (1 day in office - Coleraine) Salary: £25,000 - £35,000 per annum Are you a software developer looking for an opportunity to work with cutting-edge SaaS products? This role is ideal for someone with a passion for coding, strong SQL skills, and a passion to grow your career in technology. You'll join a small team, punching well above their weight whose technology is being used by hundreds of thousands of users. This role will offer a technical developer a broa…",35000,35000,,2025-05-01T06:08:42Z,https://www.adzuna.co.uk/jobs/land/ad/5171866379?se=0gtBfu0o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=19023F63D3E91A5EAAC1E10127425F3B9E368090,IT Jobs,software developer,gb,software developer,standard,False,False
Software Developer,HAYS Specialist Recruitment,"Coleraine, Northern Ireland","Software SpecialistMy client is seeking a self-motivated, team-oriented, and eager-to-learn individual to join their dynamic team as a Software Specialist. This role is perfect for someone with a strong technical aptitude and foundational experience in .NET web development, HTML, CSS, JavaScript, SQL, and Python scripting. My client is a technology leader providing innovative solutions. They offer a full range of data conversion, technical support, training, and consulting services. Key Respons…",30000,30000,permanent,2025-05-02T06:13:27Z,https://www.adzuna.co.uk/jobs/land/ad/5175373316?se=0gtBfu0o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=7AAE126049140FD047DE72304C1196E0D82DC31E,IT Jobs,software developer,gb,software developer,standard,False,False
Software Development Manager,Spectrum It Recruitment Limited,"Bracknell, Berkshire","Software Development Manager required by a leading global Cloud Technology company based in Bracknell. The company are working on cutting-edge technology including AI and propensity modelling. The Software Development Team Lead will be responsible for the software engineering output of the team. This will be a leadership role however the successful Software Development Manager will also be expected to be hands-on, writing code when required, as well as designing architecture. Therefore the succ…",90000,90000,permanent,2025-05-02T18:48:19Z,https://www.adzuna.co.uk/jobs/land/ad/5176751652?se=0gtBfu0o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=E80CCCFCC1762D16B86BA1AE56A31BDA98720043,IT Jobs,software developer,gb,software developer,standard,False,True
Senior Software Developer,Spectrum It Recruitment Limited,"Portsmouth, Hampshire","Senior Software Developer C#, .Net Core, VueJS, Typescript £55,000 - £60,000 Senior Software Developer required to join a progressive and leading company within the automotive industry. As a Senior Software Developer you will help to transform the whole digital product suite. They want to take an API first approach and build this out in .NET. and new front ends in Vue.Js. You will be using best practice engineering processes and approaches, and driving the capabilities of the platform, ensuring…",60000,60000,permanent,2025-05-01T06:35:08Z,https://www.adzuna.co.uk/jobs/land/ad/5171891555?se=0gtBfu0o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=38EF3EC9020AC8970BD455723DF2FAAE26C834C8,IT Jobs,software developer,gb,software developer,standard,False,False
Software Development Manager,Franklin Bates Limited,"Manchester, Greater Manchester","Software Development Manager - AI Product Location: Fully Remote Salary: 70k About Us: Our client is a leading organization dedicated to revolutionizing business decision-making through cutting-edge AI technology. Their mission is to create innovative products that empower businesses to make faster, smarter, and more strategic decisions. Join us on our exciting journey of pushing boundaries in AI-driven solutions. Role Overview: We are seeking a skilled Software Development Manager to lead and …",80000,80000,permanent,2025-04-28T18:47:37Z,https://www.adzuna.co.uk/jobs/land/ad/5166948290?se=0gtBfu0o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=E2E65F38845A352DFDEF1B04596E6C2141DE5B02,IT Jobs,software developer,gb,software developer,standard,True,False
Software Development Apprenticeship,Baltic Apprenticeships,"Whittington Moor, Chesterfield","Integrated Interest is looking for a passionate and driven individual to join the team as a Level 4 Software Development Apprentice. As a leading provider of digital marketing solutions, the company helps businesses in property, insurance, hospitality, and marketing streamline operations and boost customer engagement. This role offers hands-on experience working with experienced developers to enhance an innovative platform that integrates CRM systems with powerful email marketing tools. The ide…",20000,20000,,2025-04-16T01:56:55Z,https://www.adzuna.co.uk/jobs/land/ad/5146678525?se=0gtBfu0o8BGT4w9x5LWCew&utm_medium=api&utm_source=e1ad5111&v=9635D529BC7F64CF992E442144518160219599C9,IT Jobs,software developer,gb,software developer,standard,False,False
