title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,country,specialty
Technicien Assurance Qualité en Atelier de Production H/F,AXPLORA,"Lacq, Pau","Dans le cadre d'un nouveau projet innovant, le site de Mourenx recherche 5 techniciens Assurance Qualité en ateliers de production; Sous la responsabilité du QA Shopfloor manager, vos missions seront les suivantes : - Réviser en temps réel les dossiers de fabrication et libérer les produits - Contrôler le respect des procédures et du référentiel BPF sur l'atelier de production - Observer les opérations critiques notamment dans les zones classifiées - Réaliser la pré évaluation des événements qu…",,,,2025-02-13T02:32:27Z,https://www.adzuna.fr/land/ad/5047803446?se=eOdj3y4e8BG_XLfW0bWCew&utm_medium=api&utm_source=e1ad5111&v=A43DED6C231CA74339A44FB95DD1BEF5C57A0AD2,Emplois Fabrication,fr,genie_industriel
AGENT DE PRODUCTION F/H,Groupe Randstad France,"Betton, Rennes","Marque Randstad vous ouvre toutes les portes de l'emploi : intérim, CDD, CDI. Chaque année, 330 000 collaborateurs (f/h) travaillent dans nos 60 000 entreprises clientes. Rejoignez-nous  Votre agence Randstad, spécialisée dans les métiers de l'industrie, est en recherche permanente de nouvelles compétences et vous offre de nombreuses opportunités d'emploi. Client Nous recherchons pour le compte de notre client, un opérateur de production avec une évolution sur un poste de superviseur de product…",,,,2025-04-11T15:56:27Z,https://www.adzuna.fr/details/5140513636?utm_medium=api&utm_source=e1ad5111,Emplois Fabrication,fr,genie_industriel
OPÉRATEUR DE PRODUCTION (F/H),Groupe Randstad France,"Marchenoir, Blois","Marque Randstad vous ouvre toutes les portes de l'emploi : intérim, CDD, CDI. Chaque année, 330 000 collaborateurs (f/h) travaillent dans nos 60 000 entreprises clientes. Rejoignez-nous  Client Nous recherchons pour le compte de notre client un Opérateur de production (F/H) Poste Vos missions pour ce poste : - Identifier les phases de production et contrôler la qualité des produits finis.- - Gérer l'approvisionnement en matières premières de la machine - Respecter le planning de production - Ré…",,,,2025-04-11T15:56:02Z,https://www.adzuna.fr/details/5140513013?utm_medium=api&utm_source=e1ad5111,Emplois Fabrication,fr,genie_industriel
OPERATEUR DE PRODUCTION (F/H),Groupe Randstad France,"Haute-Savoie, Auvergne-Rhône-Alpes","Marque Randstad Inhouse, est un concept unique en France d'agence intérim hébergée au cœur du site de production de nos clients. Forte de plus de 250 agences, nous accompagnons chaque année plus de 65 000 intérimaires. L'esprit de famille incarne notre ADN : étant chez nos clients aux côtés de nos intérimaires, nous “travaillons en famille” Nous rejoindre, c'est également bénéficier de nombreux avantages proposés par notre CE et nos partenaires. Client Nous recherchons pour le compte de nos cli…",,,,2025-04-11T15:56:07Z,https://www.adzuna.fr/details/5140513106?utm_medium=api&utm_source=e1ad5111,Emplois Fabrication,fr,genie_industriel
OPÉRATEUR DE PRODUCTION (F/H),Groupe Randstad France,"Quetigny, Chevigny-Saint-Sauveur","Marque Randstad vous ouvre toutes les portes de l'emploi : intérim, CDD, CDI. Chaque année, 330 000 collaborateurs (f/h) travaillent dans nos 60 000 entreprises clientes. Rejoignez-nous  Client Nous recherchons pour le compte de notre client, fabricant de composants électriques disjoncteurs, de(s) opérateur(trice) de production F/H en atelier de production . Poste Vous effectuez en atelier : - vous réalisez des opérations de fabrication en respectant les procédures, consignes et instructions. -…",,,,2025-04-11T15:56:28Z,https://www.adzuna.fr/details/5140513661?utm_medium=api&utm_source=e1ad5111,Emplois Informatique,fr,genie_industriel
OPÉRATEUR DE PRODUCTION (F/H),Groupe Randstad France,"Le Cateau-Cambrésis, Cambrai","Marque Randstad vous ouvre toutes les portes de l'emploi : intérim, CDD, CDI. Chaque année, 330 000 collaborateurs (f/h) travaillent dans nos 60 000 entreprises clientes. Rejoignez-nous  Client Nous recherchons pour le compte d'un de nos clients un Opérateur de production F/H possédant le caces R 489 - 1.3.5 Poste Vous assurez la production dans le respect des objectifs élaborés et fixés en quantité, qualité, délais. Vous assurez la maintenance de premier niveau sur sa machine. Profil Vous deve…",,,,2025-04-11T15:56:26Z,https://www.adzuna.fr/details/5140513571?utm_medium=api&utm_source=e1ad5111,Emplois Fabrication,fr,genie_industriel
OPÉRATEUR DE PRODUCTION (F/H),Groupe Randstad France,"Charente, Nouvelle-Aquitaine","Marque Randstad vous ouvre toutes les portes de l'emploi : intérim, CDD, CDI. Chaque année, 330 000 collaborateurs (f/h) travaillent dans nos 60 000 entreprises clientes. Rejoignez-nous  Votre agence Randstad, spécialisée dans les métiers de l'industrie, est en recherche permanente de nouvelles compétences et vous offre de nombreuses opportunités d'emploi. Client Vous souhaitez intégrer une entreprise spécialisée dans le développement des solutions numériques combinant énergie et automatisme. V…",,,,2025-04-11T15:56:25Z,https://www.adzuna.fr/details/5140513547?utm_medium=api&utm_source=e1ad5111,Emplois Fabrication,fr,genie_industriel
OPÉRATEUR DE PRODUCTION (F/H),Groupe Randstad France,"Grignan, Nyons","Marque Randstad Inhouse, c'est un peu comme avoir une armée de super-héros du recrutement à votre disposition. On peut vous aider à trouver votre Batman, votre Superman ou même votre Wonder Woman. Dans l'industrie, découvrez des opportunités de carrière avec notre expertise en recrutement. Client Notre client GERFLOR situé à ST PAUL TROIS CHATEAUX et GRILLON est spécialisé dans la fabrication de revêtements de sols, muraux & finitions et offre une gamme variée de produits de haute qualité. Quel…",,,,2025-04-11T15:56:19Z,https://www.adzuna.fr/details/5140513355?utm_medium=api&utm_source=e1ad5111,Emplois Fabrication,fr,genie_industriel
OPÉRATEUR DE PRODUCTION (F/H),Groupe Randstad France,"Vendée, Pays de la Loire","Marque Randstad vous ouvre toutes les portes de l'emploi : intérim, CDD, CDI. Chaque année, 330 000 collaborateurs (f/h) travaillent dans nos 60 000 entreprises clientes. Rejoignez-nous  Client Nous recherchons pour le compte de notre client, centre de production expert en micro-fusion laser et spécialisé dans la production de Dispositifs médicaux sur mesure, avec un fort développement sur le marché européen des laboratoires de prothèses dentaires, un Opérateur de production (F/H). Poste Vous a…",,,,2025-04-11T15:56:08Z,https://www.adzuna.fr/details/5140513124?utm_medium=api&utm_source=e1ad5111,Emplois Fabrication,fr,genie_industriel
OPÉRATEUR DE PRODUCTION (F/H),Groupe Randstad France,"Bazas, Langon","Marque Randstad vous ouvre toutes les portes de l'emploi : intérim, CDD, CDI. Chaque année, 330 000 collaborateurs (f/h) travaillent dans nos 60 000 entreprises clientes. Rejoignez-nous  Votre agence Randstad, spécialisée dans les métiers de l'industrie, est en recherche permanente de nouvelles compétences et vous offre de nombreuses opportunités d'emploi. Client L'agence Randstad Langon recherche pour son client, spécialisé dans le secteur du carton, un aide opérateur de production (F/H) pour …",,,,2025-04-11T15:56:20Z,https://www.adzuna.fr/details/5140513399?utm_medium=api&utm_source=e1ad5111,Emplois Fabrication,fr,genie_industriel
