title,company,location,description,salary_min,salary_max,contract_type,created,redirect_url,category,specialty,source_country,query,query_type,remote_friendly,international
Senior Backend Engineer,Plexus Resource Solutions Ltd,"London, UK","Job Title: Senior Backend Engineer Location: Hybrid (with remote work opportunities) Industry : Web3 / Blockchain / Decentralized Technology About the Company This company is a recognized leader in the Web3 space, offering high-quality, accurate insights into decentralized applications (dapps) for a global audience. As the largest dapp distribution pipeline in the industry, the platform serves as the go-to discovery hub for researchers, journalists, analysts, investors, and millions of dapp use…",73855.77,73855.77,permanent,2025-05-07T02:50:23Z,https://www.adzuna.co.uk/jobs/land/ad/5184394135?se=ImIf9WIw8BGym-MeHncHCQ&utm_medium=api&utm_source=e1ad5111&v=BADC8B3C84668722A518E0E8B299FCAC0D65C6AF,Engineering Jobs,backend,gb,backend,standard,True,True
Senior Backend Engineer,John Lewis Head Office,"South East London, London","At a glance Flexible Working: This is a hybrid working role, therefore your time will primarily be split between working from home (in the UK) and London Head Office / Bracknell Head Office. However, there will also be an expectation to visit other locations as the need arises. Our Engineering team currently works from the office roughly twice a week to connect and on a more ad-hoc basis to attend key meetings, but again the frequency is dependent on the business needs. Expected Salary : £59,50…",100000,100000,permanent,2025-04-29T22:41:09Z,https://www.adzuna.co.uk/jobs/land/ad/5169464905?se=ImIf9WIw8BGym-MeHncHCQ&utm_medium=api&utm_source=e1ad5111&v=AB2E6E09854B93A3658656C09D419DBF869478C8,IT Jobs,backend,gb,backend,standard,False,False
Backend Developer,SAGE GROUP PLC,"Newcastle Upon Tyne, Tyne & Wear","The Software Engineer Backend is responsible for building, enhancing and maintaining products and/or systems to enable Sage’s business plans and long-term objectives using the identified architecture. The Software Engineer Backend will contribute and lead in the design, development and delivery of high-quality products and/or systems and services that exceed customers’ or business partners’ expectations and will proactively share their own knowledge for specific technical solutions and business…",48078.9,48078.9,,2025-03-19T13:32:24Z,https://www.adzuna.co.uk/jobs/land/ad/5101134855?se=ImIf9WIw8BGym-MeHncHCQ&utm_medium=api&utm_source=e1ad5111&v=94E701266E5FC0D7DDA5AC6788190F1EE9CBE0C2,IT Jobs,backend,gb,backend,standard,False,False
Backend Engineer,Sophie Datagen,"London, UK","About SOPHIE SOPHIE is a fast-growing AI startup developing cutting-edge solutions that help organizations unlock real value from their data. Our platform integrates seamlessly with enterprise systems to deliver intelligent, adaptable workflows powered by the latest AI technologies. The Role We’re looking for a Backend Engineer to join our core engineering team. You’ll work closely with our CTO and fellow developers to build and optimize backend services that power SOPHIE’s AI solutions. You’ll…",55000,80000,permanent,2025-05-07T11:12:12Z,https://www.adzuna.co.uk/jobs/details/5184969923?utm_medium=api&utm_source=e1ad5111,Engineering Jobs,backend,gb,backend,standard,False,False
Backend Engineer,Digital Waffle,"London, UK","Role: Backend Engineer Salary: £50,000 - £70,000 Location: London (On-site) Type: Permanent About the job: If you are a Backend Engineer with a couple of years experience and are looking for a challenge, this role is for you! I have partnered with a fantastic, start-up focused business who have received a significant amount of investment and are now looking to add to their Engineering team to keep the growth / development of the product going! You will be working on the technology platform with…",61234.48,61234.48,permanent,2025-05-11T07:39:03Z,https://www.adzuna.co.uk/jobs/land/ad/5193390757?se=ImIf9WIw8BGym-MeHncHCQ&utm_medium=api&utm_source=e1ad5111&v=CA1E594B765AE400D38A526624C72F0C2E59E68C,IT Jobs,backend,gb,backend,standard,False,False
Backend Engineer,Albert Bow,"London, UK","Backend Blockchain Engineer | Web3 financing | London | up to £90,000  bonus We're partnering with a cutting-edge Web3 financing platform that empowers users to buy, sell, and trade hundreds of digital assets seamlessly. As they continue to scale, they’re looking for a Backend Blockchain Engineer to join their growing London-based team. Responsibilities Building and enhancing the software that interacts directly with native crypto assets, DeFi protocols, tokens, and smart contracts. Working acr…",58652.05,58652.05,,2025-04-24T04:53:31Z,https://www.adzuna.co.uk/jobs/land/ad/5159479379?se=ImIf9WIw8BGym-MeHncHCQ&utm_medium=api&utm_source=e1ad5111&v=37ED4E3F1B99592B25E2B7E0B0A8852EFF51EB81,IT Jobs,backend,gb,backend,standard,False,False
Backend Developers,LM Recruitment,"Cheltenham, Gloucestershire","Urgent Contract & Perm Requirements (Green Badge) - DV Clearance Required - Gloucestershire (2-3 days)  LM Recruitment are now actively recruiting for multiple Backend Developers (Green Badge essential) both contract and perm due to my client's strong, long-term pipeline of projects ahead. To be considered, you will be DV cleared with strong experience across Java, Nifi, Python, Linux Rel9 and OpenShift. You will be working as part of a 6-person team with back-end skillsets to make improvement…",68943.11,68943.11,permanent,2025-04-30T06:41:23Z,https://www.adzuna.co.uk/jobs/land/ad/5169972064?se=ImIf9WIw8BGym-MeHncHCQ&utm_medium=api&utm_source=e1ad5111&v=C611DFB01CF41E552F43426B34E67C6557853EDF,IT Jobs,backend,gb,backend,standard,False,False
Backend Software Engineer Java TDD,Client Server,"North West London, London","Backend Software Engineer / Developer London onsite to £160k Are you a Java technologist with strong knowledge of software engineering best practices and backend development experience looking for an opportunity to progress your career in a senior, hands-on role with complex and challenging work? You could be joining a scaling Cyber Security technology company that has just received £100 million investment. As a Backend Software Engineer you'll join a small, Agile team using core Java within a …",100000,100000,permanent,2025-05-13T23:09:49Z,https://www.adzuna.co.uk/jobs/land/ad/5197198913?se=ImIf9WIw8BGym-MeHncHCQ&utm_medium=api&utm_source=e1ad5111&v=78438814AB6A210D398E3D06BAB0C775B769E490,IT Jobs,backend,gb,backend,standard,False,False
Backend Engineer,Fruition Group,UK,"Backend Engineer Remote, UK 6 Month Contract An incredible opportunity for an experienced Backend Engineer with advanced Go skills to join a prestigious tech client on a contract basis. This company is renowned for its engineering excellence - and it's not just the tech stack or the day rate that stands out. Contractors here regularly speak highly of the fast-moving, collaborative culture where autonomy, impact, and smart decision-making are front and centre. As a Backend Engineer, you'll be wo…",56149.28,56149.28,contract,2025-04-28T03:28:36Z,https://www.adzuna.co.uk/jobs/land/ad/5166315982?se=ImIf9WIw8BGym-MeHncHCQ&utm_medium=api&utm_source=e1ad5111&v=BE5E0342AF09602D0224256CAB8D53FFA00B834A,IT Jobs,backend,gb,backend,standard,True,False
Senior Backend Engineer,Abnormal,UK,"In a cloud software world, who you are and what you have access to determines the risk associated with your accounts being compromised, Abnormal Security aims to build a comprehensive tool to understand the employees of our customers, and aid security professionals in assessing the risks and threats impacting their employee base. Help us build a new layer of protection that will give enterprises the same level of security for their cloud offerings as Abnormal Security’s industry leading product…",48610.76,48610.76,,2025-04-18T14:27:35Z,https://www.adzuna.co.uk/jobs/land/ad/5151657731?se=ImIf9WIw8BGym-MeHncHCQ&utm_medium=api&utm_source=e1ad5111&v=01461F92228B5AB90F8AF3423F55F01FA1657F6F,IT Jobs,backend,gb,backend,standard,False,False
